expected_input,input,is_match
Drape a folded cloth over the bottom face for 15 seconds at moderate coverage. Then chime a bell near each edge of the bottom face twice.,"Draped the cool cloth over the entire Veyru for 8 seconds. Removed it. Then with the hand fan, swept cool air around all 6 faces over 8 seconds total, starting at the Down face and moving around to cover all faces.",False
"Illuminate the bottom face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 10 seconds, without moving the lamps.","Holding the lamp so the dim end faces the bottom face and the bright end faces the top face simultaneously, keeping both gently in position for 10 seconds without any movement.",False
Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,"Drape the cloth firmly on the Top face for 20 seconds, then chime the bell 2 times near each of the 4 edges of the Top face.",True
Place the Veyru on a soft surface with the right face up at firm contact. Let it rest undisturbed for 5 seconds.,Placing the Veyru on a soft surface with the right face facing upward and making firm contact with the surface. Leaving it completely undisturbed for 5 seconds.,True
"Warm each corner of the top face by holding a heated stone nearby for 10 seconds at gentle warmth, in sequence. Then trace each edge of the top face with a finger.","Held the heated stone gently near each of the 4 corners of the Top face for 10 seconds at each corner, in sequence. Then traced each of the 4 edges of the Top face with my finger.",True
Rest a flat board against the front face at firm contact for 5 seconds. Rotate and repeat for each face-pair.,"I hold the flat board firmly against the front face for 5 seconds, then rotate the Veyru through each pair of opposite faces.",True
"Chime a bell near the center of each face once at moderate tone, starting from the left face. Then place a warm stone beside the Veyru for 8 seconds.","I illuminate the left face with a dim lamp and the opposite face with a bright lamp at the same time at firm brightness for 10 seconds, without moving the lamps.",False
"Chime a bell near the center of each face once at gentle tone, starting from the back face. Then place a warm stone beside the Veyru for 8 seconds.","Gently ringing the bell near the center of the back face first, then moving to each of the remaining 5 faces in sequence at gentle intensity. Then placing the heated stone beside the Veyru (not touching it) for 8 seconds.",True
Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,"Draping the folded cloth over the top face (TF) with firm contact, holding for 20 seconds. Then chiming the bell near each edge of the top face 2 times each.",False
"Illuminate the back face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 8 seconds, without moving the lamps.",Hold the lamp dimly aimed at the back face and brightly aimed at the front face simultaneously with gentle positioning for 8 seconds without any movement.,False
Rest a flat board against the left face at firm contact for 5 seconds. Rotate and repeat for each face-pair.,"Resting the flat board firmly against the left face for 5 seconds, then rotating to the opposite right face for 5 seconds, then the front and back face pair for 5 seconds each, and finally the top and bottom face pair for 5 seconds each — covering all three opposite face-pairs in sequence.",True
Place the Veyru on a soft surface with the left face up at firm contact. Let it rest undisturbed for 12 seconds.,"At each of the four corners of the Left face, in sequence: chime the bell briefly at moderate intensity near that corner, then warm with the heated stone the two edges of the Left face that meet at that corner for 20 seconds at moderate intensity. Repeat for all 4 corners.",False
Drape a cloth over two adjacent edges near the bottom face for 5 seconds at moderate coverage. Then chime a bell three times near the bottom face.,I drape a cloth over two adjacent edges near the bottom face for 5 seconds at moderate coverage. Then I chime a bell three times near the bottom face.,True
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.","Chime the bell moderately very close to the front face (Fr), wait 15 seconds. Chime moderately near the opposite back face (Bk), wait 15 seconds. Continue alternating Fr and Bk for 5 total chimes, 15 second gaps, moderate force, without moving Veyru.",False
"Illuminate the left face with a dim lamp and the opposite face with a bright lamp simultaneously at firm brightness for 10 seconds, without moving the lamps.","I illuminate the left face with a dim lamp and the opposite face with a bright lamp at the same time at firm brightness for 10 seconds, without moving the lamps.",True
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan firm cool air across the top face and the opposite face for 12 seconds.,"Draping the cloth over the entire Veyru for 12 seconds, then fanning firmly and directly at the top face and its opposite bottom face for 12 seconds.",True
Drape a folded cloth over the front face for 15 seconds at moderate coverage. Then chime a bell near each edge of the front face twice.,Draping the folded cloth over the front face at moderate intensity for 15 seconds. Then chiming the bell twice at each edge of the front face.,True
Place a warm stone beside the bottom face at gentle warmth for 15 seconds. Rotate and repeat for each face.,"Placing the warm stone gently beside the bottom face for 15 seconds, then rotating to be beside the top face for 15 seconds, front for 15 seconds, back for 15 seconds, left for 15 seconds, right for 15 seconds — covering all 6 faces gently.",True
"Sound a sustained gentle tone near all six faces simultaneously for 12 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","I make a sustained gentle vocal tone near all six faces for 12 seconds total, starting at the left face, then let the tone fade and wait for the Veyru’s hum.",True
Rest a flat board against the left face at firm contact for 12 seconds. Rotate and repeat for each face-pair.,"Rest the flat board against the left face at firm contact for 12 seconds. Then rotate and repeat the same action for each face-pair — front and back, top and bottom — holding the flat board at firm contact against each face for 12 seconds.",True
"Chime a bell near two opposite faces, starting from the top face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at firm tone.",I drape a cloth over two adjacent edges near the bottom face for 5 seconds at moderate coverage. Then I chime a bell three times near the bottom face.,False
Drape a cloth over two adjacent edges near the back face for 20 seconds at firm coverage. Then chime a bell three times near the back face.,Take the cloth and drape it firmly over two adjacent edges that border the back face of the Veyru. Hold it firm for 20 seconds. Then take the bell and chime it three times near the back face.,True
"Drape a cool cloth over the Veyru for 10 seconds. Remove and fan moderate cool air across all six faces for 10 seconds, starting from the bottom face.","Draped the cool cloth over all faces for 10 seconds, removed it, then aimed the fan from below (the bottom side) so cool air flowed up across all 6 faces for 10 seconds.",False
"Chime a bell near the center of each face once at moderate tone, starting from the left face. Then place a warm stone beside the Veyru for 8 seconds.","I chime the bell once near the center of each face, starting from the left face, at moderate tone. Then I place the warm stone beside the Veyru for 8 seconds.",True
"Drape a cool cloth over the Veyru for 15 seconds. Remove and fan moderate cool air across all six faces for 15 seconds, starting from the front face.","Draping the cool cloth over the Veyru for 15 seconds, then removing it and using the hand fan at moderate intensity on all 6 faces for 15 seconds, starting from the front face.",True
"At each corner of the left face, chime a bell briefly at firm tone, then warm the two edges meeting at that corner with a heated stone for 10 seconds.","At each of the 4 corners of the left face in sequence: ringing the bell firmly at the corner, then holding the heated stone on the 2 edges meeting at that corner for 10 seconds. Completing all 4 corners.",True
"At each corner of the top face, chime a bell briefly at gentle tone, then warm the two edges meeting at that corner with a heated stone for 5 seconds.","Ringing the bell gently at each of the 4 corners of the top face. Then placing the warm stone on the 2 edges meeting at each corner of the top face, holding for 5 seconds at each corner's edges.",True
Drape a cloth over two adjacent edges near the top face for 8 seconds at moderate coverage. Then chime a bell three times near the top face.,"Draping the cloth over 2 adjacent edges near the top face, holding moderately for 8 seconds, then ringing the bell 3 times near the top face.",True
Drape a folded cloth over the bottom face for 10 seconds at gentle coverage. Then chime a bell near each edge of the bottom face twice.,cloth fold@Bt 10G. bell each E@Bt x2,False
"Chime a bell near the center of each face once at gentle tone, starting from the back face. Then place a warm stone beside the Veyru for 8 seconds.","I ring the bell once at the center of each face, starting from the back, gently. Then I place the heated stone beside the Veyru for 8 seconds.",True
"Sound a sustained gentle tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Ring the bell with a sustained gentle tone near the left face first, then move it to cover all 6 faces simultaneously as much as possible, holding the tone near the Veyru for 20 seconds total, then let the bell tone fade and wait for the hum to settle.",False
"Chime a bell near two opposite faces, starting from the top face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at firm tone.","Lay the cloth out as a soft surface, then place the Veyru on it with its back face up, in gentle contact. Let it rest undisturbed for 10 seconds.",False
Drape a folded cloth over the front face for 15 seconds at moderate coverage. Then chime a bell near each edge of the front face twice.,Draping a folded cloth over the front face for 15 seconds with moderate coverage. Then chiming the bell near each edge of the front face twice.,True
Drape a cool cloth over the Veyru for 20 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 20 seconds.,Draped the cloth over the entire Veyru for 20 seconds. Then removed the cloth and used the hand fan to blow firm cool air at the left and right faces for 20 seconds.,True
"Place a folded cloth against the resonating face (brightest, most vibrating) and press with firm pressure for 20 seconds. Then tap each adjacent edge twice.","I place a folded cloth against the resonating face, the brightest and most vibrating face, and press with firm pressure for 20 seconds. Then I tap each adjacent edge twice.",True
"At each corner of the left face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 20 seconds.",Ringing the bell at moderate intensity at each corner of the left face. Then pressing the heated stone near both edges meeting at each corner of the left face for 20 seconds per corner.,True
"Chime a bell near the center of each face once at gentle tone, starting from the back face. Then place a warm stone beside the Veyru for 8 seconds.","Chimed the bell once gently at the center of each of the 6 faces, starting with the back face and proceeding through all faces (bk, frt, lft, rgt, top, bot). Then placed the heated stone beside the Veyru (next to it) for 8 seconds.",True
"Sound a sustained gentle tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.",Applied SGT to all faces for 20s starting with left face (LF).,False
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at gentle tone.","Chime the bell gently near the front (F) face, then wait 15 seconds. Chime gently near the back (B) face, then wait 15 seconds. Repeat alternating F and B for 5 cycles total, starting with F.",True
"Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 10 seconds pause between chimes — for five cycles at moderate tone.","Chiming the bell near the bottom face at moderate intensity, pausing 10 seconds, then chiming near the opposite top face at moderate intensity, pausing 10 seconds. Repeating this for 5 full cycles.",True
"Rotate the Veyru slowly over 15 seconds while sounding a steady tone at moderate volume near opposite faces, starting from the front face. After rotation, chime a bell once near each corner.","Rotating the Veyru slowly over 15 seconds while sounding a steady moderate tone near opposite faces, starting from the front face. After the full rotation, chiming the bell once near each of the 8 corners.",True
Drape a folded cloth over the top face for 15 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,I place a folded cloth over the top face for 15 seconds with firm pressure. Then I ring the bell twice at each edge of the top face.,True
Drape a folded cloth over the front face for 5 seconds at firm coverage. Then chime a bell near each edge of the front face twice.,"Placing a folded cloth on the front face with firm pressure, holding for 5 seconds, then removing it. Then ringing the bell twice at the top edge of the front face, twice at the bottom edge, twice at the left edge, and twice at the right edge — each edge separately.",False
Rest a flat board against the front face at firm contact for 5 seconds. Rotate and repeat for each face-pair.,"I ring the bell once near the center of each face, starting from the bottom face. Then I hold the heated stone beside the Veyru for 10 seconds.",False
"Rotate the Veyru slowly over 10 seconds while sounding a steady tone at moderate volume near opposite faces, starting from the top face. After rotation, chime a bell once near each corner.","I am rotating the Veyru slowly over 10 seconds while sounding a steady bell tone at moderate volume near opposite faces, starting from the top face. After the rotation, I am chiming the bell once near each corner.",True
Drape a folded cloth over the top face for 15 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,cl T fold f 15s; bl×2 each E T,False
"Illuminate the front face with a dim lamp and the opposite face with a bright lamp simultaneously at firm brightness for 20 seconds, without moving the lamps.","Draping cool cloth over the entire Veyru for 15 seconds, then removing it and fanning gentle cool air across the front face and its opposite (back) face for 15 seconds.",False
Rest a flat board against the back face at gentle contact for 8 seconds. Rotate and repeat for each face-pair.,"Hold the flat board flat against the back face (K) with gentle contact for 8 seconds. Then rotate the Veyru and repeat for each of the 3 face-pairs: board flat against the front face (F) 8s gentle; rotate, board flat against the top face (T) 8s gentle; rotate, board flat against the bottom face (B) 8s gentle; rotate, board flat against the left face (L) 8s gentle; rotate, board flat against the right face (R) 8s gentle.",False
"Drape a cool cloth over the Veyru for 15 seconds. Remove and fan moderate cool air across all six faces for 15 seconds, starting from the front face.","Drape the cloth over the entire Veyru, covering all 6 faces, for 15 seconds. Then remove the cloth and use the hand fan to moderately fan all 6 faces of the Veyru for 15 seconds total, starting at the F face and moving the fan around to direct air at every face in turn (F, then T, R, B, L, U).",False
"Sound a sustained firm tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Ringing the bell and sustaining the sound at all 6 faces firmly for 20 seconds starting from the left face, then letting it fade naturally.",True
Drape a folded cloth over the top face for 12 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,"Draping the cloth folded firmly on the top face for 12 seconds, then chiming the bell twice near each of the 4 edges of the top face in sequence.",False
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 12 seconds.,"I cover the whole Veyru with the cloth for 12 seconds, remove it, then fan the left face and the opposite right face firmly in sequence for 12 seconds total.",False
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.","Chiming the bell at moderate intensity near the front face, waiting 15 seconds, then chiming at moderate intensity near the opposite (back) face, waiting 15 seconds, repeating this alternating cycle 5 times total.",True
Rest a flat board against the front face at moderate contact for 12 seconds. Rotate and repeat for each face-pair.,I hold the flat board against the front face for 12 seconds. Then I rotate the Veyru through each face-pair.,False
Drape a folded cloth over the bottom face for 15 seconds at moderate coverage. Then chime a bell near each edge of the bottom face twice.,"Folded cloth bottom face, moderate, 15s. Bell each edge of bottom face twice.",True
"Drape a cool cloth over the Veyru for 15 seconds. Remove and fan moderate cool air across all six faces for 15 seconds, starting from the front face.","I produce a sustained gentle tone near all six faces from the left for 12 seconds, then let it fade.",False
Press and hold two adjacent edges near the front face with moderate pressure for 12 seconds. Then tap each frozen face sharply three times.,"I hold two front-near adjacent edges with moderate pressure for 12 seconds, then tap each frozen face three times if any are present.",False
Place a warm stone beside the right face at moderate warmth for 12 seconds. Rotate and repeat for each face.,I place a warm stone beside the right face at moderate warmth for 12 seconds. Then I rotate and repeat this for each face.,True
Place the Veyru on a soft surface with the left face up at firm contact. Let it rest undisturbed for 12 seconds.,"I place the Veyru on a soft surface with the left face up at firm contact, then let it rest undisturbed for 12 seconds.",True
"Warm each corner of the front face by holding a heated stone nearby for 8 seconds at moderate warmth, in sequence. Then trace each edge of the front face with a finger.","Pressing the warm stone with moderate intensity at each corner of the front face in sequence, holding for 8 seconds at each corner. Then tracing all edges of the front face with my finger.",False
Drape a cloth over two adjacent edges near the bottom face for 5 seconds at firm coverage. Then chime a bell three times near the bottom face.,"Placing a flat board on the bottom face with gentle pressure for 5 seconds. Rotating the Veyru to the next face-pair and repeating with the flat board gently for 5 seconds, continuing through each face-pair.",False
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.","Ringing the bell at moderate intensity on the front face and its opposite back face, pausing 15 seconds between each pair of rings, repeating for 5 cycles total.",True
Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,"Drape a folded cloth over the top face with firm coverage for 20 seconds. Then chime the bell near each of the top face's 4 edges twice, covering all 4 edges.",True
"Sound a sustained gentle tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","I produce a steady gentle bell tone around all six faces for 20 seconds, starting from the left side, then I let the tone fade away.",True
"Sound a sustained gentle tone near all six faces simultaneously for 12 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Humming gently toward all faces of the Veyru simultaneously for 12 seconds, then allowing the sound to fade naturally.",True
"Drape a cool cloth over the Veyru for 8 seconds. Remove and fan firm cool air across all six faces for 8 seconds, starting from the bottom face.","Drape the cool cloth over the entire Veyru for 8 seconds. Remove the cloth. Then use the hand fan to sweep firm cool air across all 6 faces in one continuous motion, starting at D and moving through U, F, B, L, R — total time 8 seconds across all faces (not 8s per face).",False
Drape a cloth over two adjacent edges near the bottom face for 5 seconds at firm coverage. Then chime a bell three times near the bottom face.,"Drape the cloth firmly over two adjacent edges near the bottom face of the Veyru with firm coverage, holding for 5 seconds. Then pick up the bell and chime it three times near the bottom face.",True
Drape a folded cloth over the top face for 15 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,"Pressing the flat board against the front face at moderate contact for 12 seconds, then rotating to each of the remaining face pairs (back, left, right, top, bottom) and repeating the same moderate 12-second press for each.",False
Place a warm stone beside the back face at moderate warmth for 5 seconds. Rotate and repeat for each face.,"Holding the heated stone beside the Veyru for 5 seconds moderately, then rotating each face of the Veyru.",False
"Drape a cool cloth over the Veyru for 5 seconds. Remove and fan gentle cool air across all six faces for 5 seconds, starting from the left face.","Drape the cool cloth over the Veyru for 5 seconds. Remove it, then fan gentle cool air across all six faces for 5 seconds total (sweeping across all faces in that time), starting from the left face.",True
Drape a cloth over two adjacent edges near the back face for 12 seconds at moderate coverage. Then chime a bell three times near the back face.,"Draping a cloth over two adjacent edges near the back face for 12 seconds at moderate coverage, then chiming a bell three times near the back face.",True
"Drape a cool cloth over the Veyru for 8 seconds. Remove and fan gentle cool air across all six faces for 8 seconds, starting from the bottom face.",I drape the cloth over the whole Veyru with gentle coverage for 8 seconds. Then I fan all six faces from the bottom for 8 seconds at a gentle intensity.,False
"Chime a bell near two opposite faces, starting from the left face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at gentle tone.","Chime the bell at gentle tone near the left face of the Veyru, pause 20 seconds, then chime the bell at gentle tone near the right face (opposite). Repeat this alternating pattern for 5 complete cycles total.",True
"Chime a bell near the center of each face once at gentle tone, starting from the top face. Then place a warm stone beside the Veyru for 5 seconds.","Ringing the bell gently at the center of each face of the Veyru in sequence, starting from the top face — top, bottom, front, back, left, right. Then placing the heated stone adjacent to the Veyru — beside it, not touching any face — and holding it there for 5 seconds.",True
"Rotate the Veyru slowly over 12 seconds while sounding a steady tone at firm volume near opposite faces, starting from the top face. After rotation, chime a bell once near each corner.","Slowly rotate the Veyru continuously for 12 seconds while sounding a steady firm tone (humming with my voice) near the T (top) and B (bottom, opposite) faces during rotation. After the 12-second rotation, chime the bell once firmly near each of the 8 corners of the Veyru.",True
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.","Chiming the bell at a moderate tone near the front face, pausing 15 seconds, then chiming at a moderate tone near the back face (opposite). Repeating this alternating pattern for 5 full cycles.",True
Rest a flat board against the bottom face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,"Placing a flat board on the bottom face with gentle pressure for 5 seconds. Rotating the Veyru to the next face-pair and repeating with the flat board gently for 5 seconds, continuing through each face-pair.",True
Place the Veyru on a soft surface with the left face up at firm contact. Let it rest undisturbed for 12 seconds.,"Rest the Veyru on a soft surface (the cloth) with its left face upward, firmly placed, and leave it undisturbed for 12 seconds.",True
Rest a flat board against the top face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,"At each of the four corners of the right face, I briefly chime the bell at a moderate tone, then warm the two edges meeting at that corner with the heated stone for 5 seconds.",False
Rest a flat board against the back face at gentle contact for 8 seconds. Rotate and repeat for each face-pair.,"Placing the Veyru with the front face facing up on a soft surface, pressing at moderate pressure, and leaving it completely undisturbed for 12 seconds.",False
Drape a cool cloth over the Veyru for 5 seconds. Remove the cloth and fan moderate cool air across the bottom face and the opposite face for 5 seconds.,I drape the cloth over the Veyru for 5 seconds as a cool cloth. Then I remove the cloth and fan moderate cool air across the bottom face and the face opposite it for 5 seconds.,True
"Chime a bell near the center of each face once at gentle tone, starting from the back face. Then place a warm stone beside the Veyru for 8 seconds.","I ring the bell gently once at the center of all six faces, starting from the back face, then hold the heated stone beside the Veyru for 8 seconds at gentle warmth.",True
"Illuminate the front face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 5 seconds, without moving the lamps.","Placing the lamp at its dimmest setting near the front face and simultaneously at its brightest setting near the back face, holding both completely still at gentle intensity for 5 seconds without moving.",False
"Chime a bell near the center of each face once at firm tone, starting from the bottom face. Then place a warm stone beside the Veyru for 10 seconds.","I ring the bell once at the center of each face, starting with the bottom face, firmly. Then I place the warm stone beside the Veyru for 10 seconds.",True
Rest a flat board against the bottom face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,"I place the flat board gently against the bottom face for 5 seconds, then repeat on the remaining opposite face pairs.",True
Drape a folded cloth over the front face for 15 seconds at gentle coverage. Then chime a bell near each edge of the front face twice.,Draping a folded cloth over the front face of the Veyru and holding gently for 15 seconds. Then chiming the bell twice near each edge of the front face (all 4 front-face edges).,True
"Chime a bell near the center of each face once at firm tone, starting from the bottom face. Then place a warm stone beside the Veyru for 10 seconds.",Drape a folded cloth over the back face for 8s at gentle coverage. Then chime a bell near each edge of the back face twice.,False
Place a warm stone beside the back face at firm warmth for 5 seconds. Rotate and repeat for each face.,"Placing the warm stone firmly on the back face for 5 seconds, then rotating and placing it firmly on each of the remaining 5 faces for 5 seconds each.",False
"Sound a sustained gentle tone near all six faces simultaneously for 5 seconds, starting from the right face. Let the tone fade naturally and wait for the hum to stabilize.","Positioning the bell centrally to project a gentle tone to all 6 faces simultaneously for 5 seconds, oriented starting from the right face. Then letting the tone fade completely and waiting in silence.",True
Rest a flat board against the left face at moderate contact for 20 seconds. Rotate and repeat for each face-pair.,"Placing the flat board against the left face of the Veyru at moderate pressure for 20 seconds, then rotating it to press against each pair of opposite faces in sequence at moderate intensity.",True
Place a warm stone beside the bottom face at gentle warmth for 8 seconds. Rotate and repeat for each face.,"Holding the heated stone beside the bottom face for 8 seconds gently, then rotating each face of the Veyru one at a time.",True
"At each corner of the back face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 5 seconds.",I ring the bell briefly at each corner of the back face at a moderate tone. Then I warm both meeting edges for 5 seconds.,True
"Chime a bell near the center of each face once at gentle tone, starting from the right face. Then place a warm stone beside the Veyru for 5 seconds.","I ring the bell once near the center of each face, starting from the right face, at a gentle tone. Then I place the heated stone beside the Veyru for 5 seconds at gentle warmth.",False
"Warm each corner of the front face by holding a heated stone nearby for 10 seconds at gentle warmth, in sequence. Then trace each edge of the front face with a finger.","I warm each corner of the front face by holding the heated stone nearby for 10 seconds at gentle warmth, in sequence. Then I trace each edge of the front face with a finger.",True
"Rotate the Veyru slowly over 12 seconds while sounding a steady tone at firm volume near opposite faces, starting from the top face. After rotation, chime a bell once near each corner.","Rotate the Veyru slowly for 12 seconds while continuously holding a steady firm bell tone near T and Bo faces. After the rotation completes, ring the bell once at each of the 8 corners.",False
"Sound a sustained firm tone near all six faces simultaneously for 15 seconds, starting from the bottom face. Let the tone fade naturally and wait for the hum to stabilize.","Pressed the cloth firmly against two adjacent edges of the left (L) face of the Veyru, holding it there with firm pressure covering both edges for 12 seconds. Then took the bell and chimed it three times near the L face.",False
Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,Drape the folded cloth over the T (top) face of the Veyru with firm coverage for 20 seconds. Then chime the bell twice near each of the four edges of the T face.,True
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 15 seconds.,"Draping the cool cloth over the entire Veyru and holding it there for 15 seconds, then fanning firmly against the left face and the opposite right face for 15 seconds.",True
"Rotate the Veyru slowly over 12 seconds while sounding a steady tone at firm volume near opposite faces, starting from the top face. After rotation, chime a bell once near each corner.",Rotate 12s tone firm top+opp. Bell corners.,False
"At each corner of the left face, chime a bell briefly at firm tone, then warm the two edges meeting at that corner with a heated stone for 10 seconds.",I ring the bell near each corner of the left face. Then I hold the heated stone on each meeting edge for 10 seconds at a firm warmth.,False
"Warm each corner of the bottom face by holding a heated stone nearby for 10 seconds at moderate warmth, in sequence. Then trace each edge of the bottom face with a finger.","Sequentially pressing the warm stone at moderate intensity against each of the 4 corners of the bottom face one by one, holding for 10 seconds at each corner. Then tracing all edges of the bottom face with my finger.",False
"Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.",Rest a flat board against the back face at gentle contact for 15 seconds. Rotate and repeat for each face-pair.,False
"Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.","Chiming the bell firmly on the bottom face, pausing 8 seconds, then chiming firmly on the top face, pausing 8 seconds — repeating this cycle 5 times total.",True
Rest a flat board against the front face at firm contact for 5 seconds. Rotate and repeat for each face-pair.,"Pressing a flat board firmly against the front face for 5 seconds. Then rotating the Veyru and repeating the same firm board press against each remaining face-pair (back, left/right, top/bottom) for 5 seconds each.",True
Drape a folded cloth over the front face for 15 seconds at moderate coverage. Then chime a bell near each edge of the front face twice.,"Chiming the bell gently near the left face, waiting 20 seconds, then chiming gently near the opposite right face, waiting 20 seconds — repeating this alternating pattern for a total of 5 cycles.",False
Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 8 seconds.,"I apply command SR with the round settings: I make a soft surface with the cloth, set the Veyru top face up on it, and let it rest gently for 8 seconds.",False
"Illuminate the bottom face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 10 seconds, without moving the lamps.","I illuminate the bottom face with a dim lamp and the opposite face with a bright lamp at gentle brightness for 10 seconds, holding the lamps still.",True
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan gentle cool air across the back face and the opposite face for 15 seconds.,"Draping the cool cloth over the Veyru for 15 seconds, then removing it and using the hand fan to direct gentle cool air across the back face and its opposite front face for 15 seconds.",True
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan gentle cool air across the left face and the opposite face for 12 seconds.,cl over 12s g; fn g L+opp 12s,False
Rest a flat board against the back face at gentle contact for 8 seconds. Rotate and repeat for each face-pair.,"Rest the flat board against the back face with gentle contact for 8 seconds. Then rotate the Veyru and repeat with the board against the front face for 8 seconds, then the left face 8s, then the right face 8s, then the top face 8s, then the bottom face 8s — gentle contact throughout.",False
Rest a flat board against the back face at gentle contact for 8 seconds. Rotate and repeat for each face-pair.,"Place the flat board against the back face for 8 seconds, then rotate the Veyru and repeat the board placement on each opposite face-pair: front, then top-bottom, then left-right, holding each for 8 seconds.",True
"Sound a sustained firm tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Sustaining a firm bell tone near all 6 faces for 20 seconds, starting from the left face and moving through each face. Then letting the tone fade naturally and waiting for the Veyru's hum to return.",False
"Drape a cool cloth over the Veyru for 10 seconds. Remove and fan moderate cool air across all six faces for 10 seconds, starting from the bottom face.","Draping the cool cloth over the entire Veyru for 10 seconds, then fanning moderately on all faces for 10 seconds, starting with the bottom face.",True
"Sound a sustained moderate tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Striking the bell at moderate intensity near the left face and keeping it ringing while slowly walking the bell around the Veyru so the sustained tone washes over all 6 faces — left, front, right, back, top, bottom — over 20 seconds, gradually reducing the striking force as I move through each face so the tone naturally fades by the end.",False
"Chime a bell near the center of each face once at gentle tone, starting from the back face. Then place a warm stone beside the Veyru for 8 seconds.","Rang the bell once gently at the center of each of the 6 faces of the Veyru in sequence, starting from the back face (bk) and proceeding through the others. Then placed the heated stone next to the Veyru on the table surface (not touching the Veyru) at one spot for 8 seconds.",True
"Warm each corner of the top face by holding a heated stone nearby for 10 seconds at gentle warmth, in sequence. Then trace each edge of the top face with a finger.","Chiming the bell firmly at the center of each face starting from the front face and cycling through all 6, then holding the heated stone beside the Veyru for 20 seconds.",False
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 15 seconds.,"I produce a moderate sustained bell tone around all six faces for 5 seconds, starting at the back face and fading it at the end, then I wait.",False
Drape a cloth over two adjacent edges near the bottom face for 10 seconds at moderate coverage. Then chime a bell three times near the bottom face.,"Drape the cloth touching 2 adjacent edges of the bottom face at moderate pressure for 10 seconds, then immediately chime the bell 3 times near the bottom face without stopping.",False
Place the Veyru on a soft surface with the left face up. Press down with firm pressure for 12 seconds.,Placing the Veyru on a soft surface with the left face facing up. Then pressing down on the left face firmly for 12 seconds.,True
