run_id,scenario,phase,src_id,field_observer_model,engineer_model,model_class,observer_model,postmortem,round_time_budget_seconds,random_seed,history,rounds_after_swap,total_rounds,round_success_count,round_success_after_resume,perplexity,english_ngram_surprisal,mcm,labels
veyru/1781778941,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,10,0.0,6.577360946991864,2.9858414681914947,65.57954545454545,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781778963,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,10,0.0,6.673827545983451,3.239394296946142,53.93181818181818,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781779022,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,10,0.0,6.425061650025217,3.0235740864678937,58.36734693877551,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781782175,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,11,0.09090909090909091,7.142189752275699,2.81703591891063,55.3,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781782205,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,11,0.09090909090909091,6.223586301158245,3.2238768363924386,36.666666666666664,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781782284,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,11,0.09090909090909091,7.372639965655199,2.9588393225327385,38.33812949640288,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781786442,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,5,10.0,25,11,0.09090909090909091,7.326286689840632,2.9622177035929207,35.28666666666667,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781786525,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,5,10.0,25,11,0.09090909090909091,7.771680919563069,2.9730161881717807,39.352112676056336,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781786555,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,5,10.0,25,11,0.09090909090909091,7.30644568529996,2.880706838196312,52.48275862068966,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781791269,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,10,10.0,25,10,0.0,7.289091044523585,3.1646596358290227,35.577777777777776,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781791380,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,10,10.0,25,11,0.09090909090909091,7.408347627784632,3.149188587718195,31.767857142857142,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781791506,veyru,replace_llama,veyru/1780611949,gpt-5.4,gpt-5.4,closed,llama,True,250,False,10,10.0,25,11,0.09090909090909091,7.071264884454741,3.230880946551663,37.72077922077922,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780612051,veyru,baseline,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,12,,5.75566264299246,3.591299272729713,33.18987341772152,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781779024,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,11,0.0,5.596901841785597,3.371549442189556,41.96551724137931,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780612051|ordered_easy_rounds
veyru/1781779132,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,11,0.0,5.721356583737779,3.4047506477370884,50.189189189189186,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780612051|ordered_easy_rounds
veyru/1781779146,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,0,10.0,25,11,0.0,5.619502184002898,3.460662948792756,46.18181818181818,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=0|src=veyru/1780612051|ordered_easy_rounds
veyru/1781782355,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,11,0.0,5.309100749237197,3.7106530373310496,22.300970873786408,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780612051|ordered_easy_rounds
veyru/1781782380,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,11,0.0,5.4769168219396045,3.7001611616483667,22.574257425742573,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780612051|ordered_easy_rounds
veyru/1781782426,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,1,10.0,25,11,0.0,5.389045784870784,3.68341005100115,23.806451612903224,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=1|src=veyru/1780612051|ordered_easy_rounds
veyru/1781786573,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,5,10.0,25,11,0.0,6.423843266359016,3.839886392305734,31.45810055865922,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780612051|ordered_easy_rounds
veyru/1781786725,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,5,10.0,25,11,0.0,6.270684713625726,3.812991823209947,27.937142857142856,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780612051|ordered_easy_rounds
veyru/1781786874,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,5,10.0,25,11,0.0,6.454245760820914,3.8686583494623825,27.54022988505747,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=5|src=veyru/1780612051|ordered_easy_rounds
veyru/1781791670,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,10,10.0,25,11,0.0,6.691687493428697,3.8125776936554048,28.051136363636363,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780612051|ordered_easy_rounds
veyru/1781791696,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,10,10.0,25,11,0.0,6.075219778510613,3.7232177223335796,30.02906976744186,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780612051|ordered_easy_rounds
veyru/1781791700,veyru,replace_llama,veyru/1780612051,gpt-5.4,gpt-5.4,closed,llama,True,250,False,10,10.0,25,11,0.0,6.3334539242279835,3.7351209186997045,29.212903225806453,protocol_learnability|phase=replace_llama|budget=250|model=gpt54|observer=llama|history=10|src=veyru/1780612051|ordered_easy_rounds
veyru/1780650332,veyru,baseline,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,,True,250,False,,,15,10,,7.566186093447501,3.381279655301406,34.61643835616438,protocol_learnability|phase=baseline|budget=250|model=opus47|rc=15|ordered_easy_rounds
veyru/1781778248,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,10,0.09090909090909091,7.059945409948176,3.1436781780787375,46.603960396039604,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780650332|ordered_easy_rounds
veyru/1781778456,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,9,0.0,6.861643765562324,3.14661361289812,49.83018867924528,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780650332|ordered_easy_rounds
veyru/1781778492,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,9,0.0,7.010356328925308,3.1456386323693017,47.95495495495496,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780650332|ordered_easy_rounds
veyru/1781782585,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,12,0.2727272727272727,7.175306266208865,3.150151542410793,40.831932773109244,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780650332|ordered_easy_rounds
veyru/1781782644,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,9,0.0,7.598921068012714,3.377927269699248,30.969072164948454,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780650332|ordered_easy_rounds
veyru/1781782684,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,9,0.0,7.893773939874437,3.5425058095902795,27.454545454545453,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780650332|ordered_easy_rounds
veyru/1781789982,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,9,0.0,7.690613614381665,3.355640055566914,29.71604938271605,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780650332|ordered_easy_rounds
veyru/1781790040,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,9,0.0,7.796506636579272,3.381125591533029,26.35195530726257,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780650332|ordered_easy_rounds
veyru/1781790101,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,10,0.09090909090909091,7.83362999416533,3.3478840846968496,28.90972222222222,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780650332|ordered_easy_rounds
veyru/1781799289,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,11,0.18181818181818182,7.620359764928403,3.3986084032026938,30.15714285714286,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780650332|ordered_easy_rounds
veyru/1781799325,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,12,0.2727272727272727,7.654306820460728,3.3757524098371885,32.85064935064935,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780650332|ordered_easy_rounds
veyru/1781799342,veyru,replace_llama,veyru/1780650332,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,12,0.2727272727272727,7.627485614073904,3.3776985041056813,32.7891156462585,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780650332|ordered_easy_rounds
veyru/1780650845,veyru,baseline,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,,True,250,False,,,15,6,,6.7107449769973755,3.3585458060160422,54.07692307692308,protocol_learnability|phase=baseline|budget=250|model=sonnet|rc=15|ordered_easy_rounds
veyru/1781778499,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,6,0.09090909090909091,6.348113507032394,3.225015174038883,69.4375,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780650845|ordered_easy_rounds
veyru/1781778505,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,5,0.0,6.627723222429102,3.0954139904983675,55.30681818181818,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780650845|ordered_easy_rounds
veyru/1781778511,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,5,0.0,6.310739511396827,3.157807915827081,56.829268292682926,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780650845|ordered_easy_rounds
veyru/1781782745,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,6,0.09090909090909091,7.140301677618134,2.995432973550204,41.68478260869565,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780650845|ordered_easy_rounds
veyru/1781782746,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,5,0.0,7.179378388875938,2.992159009764124,42.943820224719104,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780650845|ordered_easy_rounds
veyru/1781783105,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,5,0.0,6.891430047093605,2.9370575078006285,40.955357142857146,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780650845|ordered_easy_rounds
veyru/1781790230,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,5,0.0,6.851643973833894,3.2157331980327024,55.986486486486484,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780650845|ordered_easy_rounds
veyru/1781790605,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,6,0.09090909090909091,6.887162324544546,3.2636290479223558,51.56,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780650845|ordered_easy_rounds
veyru/1781790777,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,6,0.09090909090909091,6.849879049119496,3.140657445092281,44.642857142857146,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780650845|ordered_easy_rounds
veyru/1781799448,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,6,0.09090909090909091,6.902551254756014,3.372475592916883,54.2112676056338,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780650845|ordered_easy_rounds
veyru/1781799480,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,5,0.0,6.86825239980543,3.286238209564284,53.527027027027025,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780650845|ordered_easy_rounds
veyru/1781799543,veyru,replace_llama,veyru/1780650845,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,8,0.2727272727272727,6.847942164966038,3.176653687748253,49.57142857142857,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780650845|ordered_easy_rounds
veyru/1780651882,veyru,baseline,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,,True,250,False,,,15,7,,8.08346158616683,3.5214948668918677,30.88235294117647,protocol_learnability|phase=baseline|budget=250|model=opus47|rc=15|ordered_easy_rounds
veyru/1781778666,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,7,0.0,7.424526939586717,3.3843030776788647,43.456896551724135,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780651882|ordered_easy_rounds
veyru/1781778753,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,7,0.0,7.41292757879604,3.455184157237277,49.375,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780651882|ordered_easy_rounds
veyru/1781778856,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,7,0.0,7.232854734296384,3.39736059245269,47.583333333333336,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780651882|ordered_easy_rounds
veyru/1781783166,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,7,0.0,7.181389243979203,3.5763313539439348,48.176,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780651882|ordered_easy_rounds
veyru/1781783203,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,7,0.0,7.361374291190265,3.292288527405237,30.49019607843137,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780651882|ordered_easy_rounds
veyru/1781783333,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,7,0.0,7.440312566224092,3.1674726081557107,29.361581920903955,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780651882|ordered_easy_rounds
veyru/1781791017,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,7,0.0,8.100355369394476,3.703938936674684,24.73780487804878,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780651882|ordered_easy_rounds
veyru/1781794178,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,7,0.0,7.886536567983493,3.6993338775189626,23.42325581395349,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780651882|ordered_easy_rounds
veyru/1781794179,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,7,0.0,7.988427563717491,3.7962796707287945,23.603092783505154,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780651882|ordered_easy_rounds
veyru/1781799659,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,8,0.09090909090909091,8.036968396260189,3.7721681275359673,24.476683937823836,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780651882|ordered_easy_rounds
veyru/1781799824,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,10,0.2727272727272727,8.152791135451373,3.588748865278959,26.598726114649683,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780651882|ordered_easy_rounds
veyru/1781799864,veyru,replace_llama,veyru/1780651882,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,10,10.0,25,10,0.2727272727272727,8.229585896551082,3.419998642037719,32.74825174825175,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=10|src=veyru/1780651882|ordered_easy_rounds
veyru/1780652668,veyru,baseline,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,,True,250,False,,,15,7,,6.375886133738926,3.5541155149339096,41.35064935064935,protocol_learnability|phase=baseline|budget=250|model=sonnet|rc=15|ordered_easy_rounds
veyru/1781778911,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,7,0.0,6.221640920097178,3.3999472350757998,61.04040404040404,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780652668|ordered_easy_rounds
veyru/1781779073,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,7,0.0,5.897094748914242,3.354085733677173,54.373831775700936,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780652668|ordered_easy_rounds
veyru/1781779112,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,0,10.0,25,7,0.0,5.943357825279236,3.337634517245051,63.70103092783505,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=0|src=veyru/1780652668|ordered_easy_rounds
veyru/1781783351,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,7,0.0,6.329231755091594,3.5142412345352416,36.96350364963504,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780652668|ordered_easy_rounds
veyru/1781783414,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,7,0.0,6.192377988173037,3.466543304522275,45.688,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780652668|ordered_easy_rounds
veyru/1781783426,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,1,10.0,25,7,0.0,6.472155071073963,3.61029534043778,34.88333333333333,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=1|src=veyru/1780652668|ordered_easy_rounds
veyru/1781794180,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,7,0.0,6.151252387773873,3.4228536157467633,40.99285714285714,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780652668|ordered_easy_rounds
veyru/1781794181,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,7,0.0,6.360936771525015,3.3829846291885866,39.213235294117645,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780652668|ordered_easy_rounds
veyru/1781794182,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,5,10.0,25,8,0.09090909090909091,6.276837539272148,3.535519389192467,33.74074074074074,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=5|src=veyru/1780652668|ordered_easy_rounds
veyru/1781799898,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,8,0.09090909090909091,6.184900784492493,3.5368193699285717,42.25396825396825,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780652668|ordered_easy_rounds
veyru/1781799930,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,8,0.09090909090909091,6.2490039868788285,3.4921439203322415,40.88732394366197,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780652668|ordered_easy_rounds
veyru/1781800012,veyru,replace_llama,veyru/1780652668,claude-sonnet-4-6,claude-sonnet-4-6,closed,llama,True,250,False,10,10.0,25,11,0.36363636363636365,6.334358370419845,3.535368621287306,42.196850393700785,protocol_learnability|phase=replace_llama|budget=250|model=sonnet|observer=llama|history=10|src=veyru/1780652668|ordered_easy_rounds
veyru/1780652734,veyru,baseline,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,,True,250,False,,,15,11,,8.119850642151302,3.816282292892427,30.878048780487806,protocol_learnability|phase=baseline|budget=250|model=opus47|rc=15|ordered_easy_rounds
veyru/1781779175,veyru,replace_llama,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,11,0.09090909090909091,7.593993504842122,3.517970331376767,50.90291262135922,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780652734|ordered_easy_rounds
veyru/1781779190,veyru,replace_llama,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,10,0.0,7.5248337509811565,3.528775243274442,48.49514563106796,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780652734|ordered_easy_rounds
veyru/1781779273,veyru,replace_llama,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,0,10.0,25,10,0.0,7.09273986214573,3.385362445125725,60.30088495575221,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=0|src=veyru/1780652734|ordered_easy_rounds
veyru/1781783558,veyru,replace_llama,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,12,0.18181818181818182,8.234414468793307,3.376827585533923,30.84931506849315,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780652734|ordered_easy_rounds
veyru/1781783571,veyru,replace_llama,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,11,0.09090909090909091,8.22081900629504,3.386180065097135,27.483870967741936,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780652734|ordered_easy_rounds
veyru/1781783620,veyru,replace_llama,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,1,10.0,25,12,0.18181818181818182,8.219253778457642,3.757035792900869,30.964285714285715,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=1|src=veyru/1780652734|ordered_easy_rounds
veyru/1781791152,veyru,replace_llama,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,15,0.45454545454545453,8.122416067123414,3.7182787135088167,33.40559440559441,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780652734|ordered_easy_rounds
veyru/1781791233,veyru,replace_llama,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,13,0.2727272727272727,8.279141638459278,3.901388568616444,29.54,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780652734|ordered_easy_rounds
veyru/1781794183,veyru,replace_llama,veyru/1780652734,claude-opus-4-7,claude-opus-4-7,closed,llama,True,250,False,5,10.0,25,13,0.2727272727272727,8.211773270368576,3.9879214394126072,27.451612903225808,protocol_learnability|phase=replace_llama|budget=250|model=opus47|observer=llama|history=5|src=veyru/1780652734|ordered_easy_rounds
